gem,textextruded,textextruded,,render an extruded 3D-text,geos,,[[gem list]]
gem,textoutline,textoutline,,render outlined text (polygonal),geos,,[[gem list]]
gem,part_render,part_render,,render the remaining gem-tree as particles.,particles,,[[gem particle]]
pdmtl,gems.glsl.shader,gems.glsl.shader,,Renders a GLSL shader. ,gems edit,,[[message]]
creb,bfft~,bfft~,,reordered fft,signal,,[[signal]]
pdmtl,list.repack.indexed,list.repack.indexed,,Repacks a big list into sub lists of X+1 size. Every sub list is preceded by an index number. ,list edit,,[[message]]
zexy,repeat,repeat,,repeat a message several times,,glue,[[message]]
pdmtl,gems.duplicate,gems.duplicate,,Repeats a Gem chain and separates it. ,gems edit,,[[message]]
pdmtl,gems.multi.cube,gems.multi.cube,,Repeats Geos in a cubic layout. ,gems edit,,[[message]]
iemlib,default,default,,"replace initial-argument, if it is zero",init,,[[message]]
cyclone,Borax (cyclone),Borax,,Report information about note-ons and note-offs,MIDI,,[[message]]
cyclone,spike~,spike~,,Report intervals of zero to non-zero transitions,signal math,,[[signal]]
cyclone,Snapshot~ (cyclone),Snapshot~,,Report sample values from a signal,glue,,"[[signal]], [[message]]"
cyclone,peakamp~,peakamp~,,report the Peak amplitude of a signal,signal math,,[[signal]]
cyclone,average~,average~,,Report the running mean amplitude of a signal,signal math,,[[signal]]
cyclone,past,past,,report when input increases beyond a certain number,math,,[[message]]
cyclone,TogEdge,TogEdge,,Report zero/non-zero transitions,math,,[[message]]
vasp,vasp.tilt,vasp.tilt,,resamples around a center position,vasp displace,,[[message]]
pdp,pdp_scale,pdp_scale,,rescale an image,image processors,,[[pdp]]
zexy,mtx_resize,mtx_resize,,resize a matrix (evtl. with zero-padding),matrix,,[[message]]
gem,pix_resize,pix_resize,,resize a pix to next power of 2,pixes,,[[gem list]]
pdmtl,scale.symbol,scale.symbol,,Resizes a symbol to a limited number of characters. ,scale edit,,[[message]]
iemlib,rbpw2~,rbpw2~,,resonance-bandpass 2.order with bandwidth-inlet,signal filters,,[[signal]]
iemlib,vcf_rbp2~,vcf_rbp2~,,resonance-bandpass 2.order with freq- and Q-signal-inlets,signal filters,,[[signal]]
iemlib,rbpq2~,rbpq2~,,resonance-bandpass 2.order with Q-inlet,signal filters,,[[signal]]
iemlib,vcf_rbp4~,vcf_rbp4~,,resonance-bandpass 4.order with freq- and Q-signal-inlets,signal filters,,[[signal]]
iemlib,vcf_rbp6~,vcf_rbp6~,,resonance-bandpass 6.order with freq- and Q-signal-inlets,signal filters,,[[signal]]
iemlib,vcf_rbp8~,vcf_rbp8~,,resonance-bandpass8.order with freq- and Q-signal-inlets,signal filters,,[[signal]]
markex,reson~ (markex),reson~,,resonant filter ,,,[[signal]]
la-kitchen,zero_n,zero_n,,return 1 if the last n datas were 0,,,
hcs,classpath,classpath,,return each path in the global classpath,,,
pdmtl,anal.sign,anal.sign,,Returns a float's absolute value and it's sign. ,anal edit,,[[signal]]
pdmtl,file.audio.info,file.audio.info,,Returns a lot of info about a particular .wav file.,file handling,Wraps soundfile_info. ,[[message]]
pdmtl,init.dollar.zero.top,init.dollar.zero.top,,"Returns as a symbol the dollar zero argument of the ""top"" (root) patch. ",init edit,,[[message]]
pdmtl,file.path.parent,file.path.parent,,Returns or prepends the path of the parent of the patch containing this abstraction.,file handling,Understands relative and absolute paths. ,[[message]]
pdmtl,file.path.current,file.path.current,,Returns or prepends the path of the patch containing this abstraction.,file handling,Understands relative and absolute paths. ,[[message]]
pdmtl,file.path.top,file.path.top,,Returns or prepends the path of the top level parent of this patch.,file handling,Understands relative and absolute paths. ,[[message]]
pdmtl,list.abs,list.abs,,Returns the absolute value of all floats in a list. ,list edit,,[[message]]
pdmtl,2d.angle,2d.angle,,Returns the angle in degrees between two 2d points. ,2d edit,,[[message]]
pdmtl,list.avg,list.avg,,Returns the average value of a list. ,list edit,,[[message]]
pdmtl,anal.center,anal.center,,returns the center value between the minimum and maximum received values. ,anal edit,,[[signal]]
pdmtl,3d.distance,3d.distance,,Returns the distance between two 3d points. ,3d edit,,[[message]]
pdmtl,list.length,list.length,,Returns the length of a list. ,list edit,,[[message]]
pdmtl,list.element,list.element,,Returns the nth element of a list.,list edit,Also works with negative values. Wraps zexy's packel. ,[[message]]
pdmtl,2d.ratio,2d.ratio,,Returns the ratio of two values between each other. ,2d edit,,[[message]]
pdmtl,table.size,table.size,,returns the size of a table. ,table edit,,[[message]]
pdmtl,list.sum,list.sum,,Returns the total of a list.,list edit,Wraps zexy's [sum]. ,[[message]]
pdmtl,file.type,file.type,,Returns the type of a file. ,file handling,,[[message]]
vasp,vasp.(reciproc division),vasp.!/,,reverse division,vasp arithmetic,,[[message]]
vasp,vasp.!-,vasp.!-,,reverse subtraction,vasp arithmetic,,[[message]]
pdmtl,list.reverse,list.reverse,,Reverses the elements in a list. ,list edit,,[[message]]
vasp,vasp.!window,vasp.!window,,right part of symmetrical window,vasp window functions,,[[message]]
iemlib,v2db,v2db,,rms to db,float operating,,[[message]]
iemlib,rmstofad,rmstofad,,rms to fader-characteristic,float operating,,[[message]]
iemlib,rvu~,rvu~,,rms VU-meter interface,audio converters,,"[[signal]], [[message]]"
vasp,vasp.rot,vasp.rot,,rotate buffer content,vasp displace,,[[message]]
vasp,vasp.xrot,vasp.xrot,,rotate buffer content symmetrically,vasp displace,,[[message]]
gem,rotateXYZ,rotateXYZ,,rotate with 3 discrete values,manipulators,,[[gem list]]
gem,rotate,rotate,,rotate with an angle and vector,manipulators,,[[gem list]]
pdp,pdp_chrot,pdp_chrot,,rotates the chroma components,image processors,,[[pdp]]
iemlib,round_zero,round_zero,,round numbers near zero to zero,float operating,,[[message]]
iemlib,round~,round~,,round signal-float to nearest integer,audio ,,[[signal]]
pdmtl,number.round,number.round,,Rounds a float to it's closest integer. ,number edit,,[[message]]
pdmtl,musical.closest.note,musical.closest.note,,Rounds an incoming MIDI note to a note listed in a given chord or scale. ,musical edit,,[[message]]
pdmtl,musical.closest_note,musical.closest_note,,Rounds an incoming MIDI note to a note listed in a given chord or scale. ,musical edit,,[[message]]
vanilla,route,route,,route messages according to first element,glue,,[[message]]
pdp,pdp_route,pdp_route,,routes a packet to a specific outlet,general purpose pdp,,[[pdp]]
pdmtl,file.path.type,file.path.type,,Routes the path depending on it's type (relative or absolute). ,file handling,,[[message]]
zexy,mtx_scroll,mtx_scroll,,row-shift a matrix,matrix,,[[message]]
vanilla,rzero_rev~,rzero_rev~,,"rzero~, time-reversed",signal filters,,[[signal]]
pdmtl,init.lb,init.lb,,same as a loadbang. ,init edit,,[[message]]
motex,pansig~,pansig~,,same as above but takes a signal modulator rather than a float,signal filters,,[[signal]]
pdmtl,init.ldf,init.ldf,,Same as init.df but with a built-in loadbang. ,init edit,,[[message]]
maxlib,netdist,netdist,,same for netreceive,network,,[[message]]
vanilla,snapshot~ (snapshot),snapshot~,,sample a signal (convert it back to a number),audio glue,,[[signal]]
vanilla,samphold~,samphold~,,sample and hold unit,audio,,[[signal]]
cyclone,play~,play~,,Sample playback based on position within a buffer~,oscillators and tables,,[[signal]]
vasp,vasp.sqr,vasp.sqr,,sample^2,vasp transcendent,,[[message]]
cyclone,sah~,sah~,,Sample-and-hold,glue,,[[signal]]
iemlib,iem_samplerate~,iem_samplerate~,,samplerate of a window in Hertz,audio ,,[[signal]]
zexy,z~,z~,,samplewise delay,signal processing,,[[signal]]
vasp,vasp.pow,vasp.pow,,samps^x,vasp transcendent,,[[message]]
vanilla,savepanel,savepanel,,Save as,,,[[message]]
ggee,state,state,,saves settings in a patch to a file,glue,,[[message]]
vanilla,phasor~,phasor~,,sawtooth oscillator,audio oscillators and tables,,[[signal]]
zexy,.,.,,scalar multiplication of vectors (=lists of floats),math,,[[message]]
hcs,autoscale,autoscale,,scale a stream of numbers based on an output,,,
maxlib,scale (maxlib),scale,,scale input to output range,math,,[[message]]
pdjimmies,zscale,zscale,,scale von pdjimmies,math,,[[message]]
gem,scaleXYZ,scaleXYZ,,scale with 3 discrete values,manipulators,,[[gem list]]
gem,scale (gem),scale,,scale with a vector,manipulators,,[[gem list]]
vanilla,makenote,makenote,,"schedule a delayed ""note off"" message corresponding to a note-on",MIDI,,[[message]]
maxlib,score,score,,"score array01, score following",music,,[[message]]
pidip,pdp_capture,pdp_capture,,screen capture to video utility,,,[[message]]
zexy,segregate,segregate,,"segregate the input to various outlets, depending on the type",,glue,[[message]]
cyclone,switch,switch,,Select among alternative inputs,glue,,[[message]]
pdmtl,synth.blip~,synth.blip~,,Self scaling time/amplitude blips without redundancy.,synth edit,By ajf2006. ,[[signal]]
maxlib,subst,subst,,self-similar substitution,other/experimental,,[[message]]
maxlib,timebang,timebang,,send a bang at given time of day,time,,[[message]]
vanilla,bang~,bang~,,send a bang message after each DSP block,audio glue,,[[signal]]
markex,oneshot,oneshot,,"send a bang, then block until reset",,,[[message]]
vanilla,delay,delay,del,send a message after a time delay,time,,[[message]]
cyclone,grab,grab,,Send a message and extract the result,glue,,[[message]]
vanilla,metro,metro,,send a message periodically,time,,[[message]]
vanilla,send,send,s,send a message to a named object,glue,,[[message]]
cyclone,universal,universal,,Send a message to all instances of the same class in,glue,,[[message]]
vanilla,line,line,,send a series of linearly stepped numbers,time,,[[message]]
motex,system,system,,send a system message to the console,,,[[message]]
cyclone,spray,spray,,Send an integer or list of integers out a numbered outlet,glue,,[[message]]
pdmtl,flow.send,flow.send,,Send data to any receive.,flow edit,Will soon be deprecated by PD 0.4 ,[[message]]
unauthorized,spigot~,spigot~,,send its signal to its right or left outlet,,,
ggee,prepent,prepent,,send messages locally per canvas,glue,shortcut for [list prepend]--[list trim]nsl / rl,[[message]]
vanilla,netsend,netsend,,send messages over a network connection,,network communication,[[message]]
iemlib,iem_send,iem_send,,send messages to named object (send-name-input)(ab. iem_s),,,[[message]]
oscx,sendOSC,sendOSC,,send osc,osc,,
cyclone,forward,forward,,Send remote message to a variety of objects,glue,,[[message]]
cyclone,cycle,cycle,,Send successive numbers to successive outlets cyclically,glue,,[[message]]
maxlib,dist,dist,,send to list of recieve objects,network,,[[message]]
maxlib,remote,remote,,send to one receive object,network,,[[message]]
pdmtl,gems.mouse,gems.mouse,,sends out mouse events which occur in the GEM window. The coordinates match the relative coordinates of the GEM world.,gems edit,Wraps gemmouse. Behaves differently on OSX than on other platforms (because of gemmouse). ,[[message]]
pdmtl,flow.gun,flow.gun,,Sends out n serialized floats. ,flow edit,,[[message]]
motex,getenv,getenv,,sends value of an environment variable argument on bang,,,[[message]]
cyclone,midiparse,midiparse,,Separate raw midi bytes by message type,MIDI,,[[message]]
vanilla,trigger,trigger,t,sequence and convert messagess,glue,,[[message]]
pdmtl,seq.chords,seq.chords,,sequence of chords or anything settable with a message box with a serie of lists separated by commas ,seq edit,,[[message]]
rradical,rrad.nseq,rrad.nseq,,sequencer tool,,,
rradical,rrad.pattseq,rrad.pattseq,,sequencer tool,,,
vanilla,serial,serial,,serial device control for NT only,,communication,[[message]]
pdp,pdp_gain3,pdp_gain3,,set 3 channel gains independently,image abstractions,,[[pdp]]
pdmtl,input.min.max_,input.min.max_,,Set a minimum and maximum value. ,input edit,,[[message]]
zexy,tabset,tabset,,set a table with a list of floats,,tables,[[message]]
vasp,vasp.frames,vasp.frames,,set a vasps frame count,vasp declaration,,[[message]]
vasp,vasp.offset=,vasp.offset=,,set a vasp's offset by searching for a value,vasp declaration,,[[message]]
vasp,vasp.offset,vasp.offset,,set a vasp's offset(s) into the vector buffers,vasp declaration,,[[message]]
pdp,pdp_bitdepth,pdp_bitdepth,,set bit depth,image processors,,[[pdp]]
zexy,mtx_col,mtx_col,,set columns of a matrix,matrix,,[[message]]
creb,bdfts,bdfts,,set decay time (ms/sec) and osc frequency (for bdiag~),abstractions,,[[message]]
creb,bdft,bdft,,set decay time (ms/sec) and osc frequency (for bdiag~),abstractions,,[[signal]]
zexy,mtx_element,mtx_element,,set elements of a matrix,matrix,,[[message]]
vanilla,bag,bag,,set of numbers,,,[[message]]
zexy,mtx_row,mtx_row,,set rows of a matrix,matrix,,[[message]]
pdp,3dp_toggle,3dp_toggle,,set some opengl state variables,pdp 3d opengl,,[[pdpgl]]
gem,pix_alpha,pix_alpha,,set the alpha value of a pix,pixes,,[[gem list]]
gem,pix_coloralpha,pix_coloralpha,,set the alpha-channel of a pix as a mean-value of the color-components,pixes,,[[gem list]]
gem,pix_movement,pix_movement,,set the alpha-channel with respect to the change between two frames,pixes,,[[gem list]]
gem,ambientRGB,ambientRGB,,set the ambient color with 3 discrete values,manipulators,,[[gem list]]
gem,ambient,ambient,,set the ambient color with a vector,manipulators,,[[gem list]]
gem,pix_color,pix_color,,set the color of a pix (leaving alpha alone),pixes,,[[gem list]]
gem,colorRGB,colorRGB,,set the color with 3 discrete values,manipulators,,[[gem list]]
gem,color,color,,set the color with a vector,manipulators,,[[gem list]]
pdp,3dp_mode,3dp_mode,,set the current matrix mode,pdp 3d opengl,,[[pdpgl]]
gem,part_damp,part_damp,,set the damping for particles,particles,,[[gem particle]]
gem,diffuseRGB,diffuseRGB,,set the diffuse color with 3 discrete values,manipulators,,[[gem list]]
gem,diffuse,diffuse,,set the diffuse color with a vector,manipulators,,[[gem list]]
gem,emissionRGB,emissionRGB,,set the emissive color with 3 discrete values,manipulators,,[[gem list]]
gem,emission,emission,,set the emissive color with a vector,manipulators,,[[gem list]]
gem,pix_set,pix_set,,set the pixel-data with a long list of floats,pixes,,[[gem list]]
gem,part_color,part_color,,Set the range of colors for the new particles,particles,,[[gem particle]]
gem,shininess,shininess,,set the shininess of an object,manipulators,,[[gem list]]
vasp,vasp.size,vasp.size,,set the size of an array/buffer,vasp declaration,,[[message]]
gem,part_size,part_size,,Set the size of new particles,particles,,[[gem particle]]
gem,specularRGB,specularRGB,,set the specular color with 3 discrete values,manipulators,,[[gem list]]
gem,specular,specular,,set the specular color with a vector,manipulators,,[[gem list]]
gem,pix_coordinate,pix_coordinate,,set the texture coordinates,pixes,,[[gem list]]
gem,part_velocity,part_velocity,,Set the velocity domain (distribution like CONE and the appropriate arguments),particles,,[[gem particle]]
vasp,vasp.cnorm,vasp.cnorm,,sets complex radius of all samples to unity,vasp utilities,,[[message]]
creb,blosc~,blosc~,,several bandlimited oscillators,signal,,[[signal]]
creb,filterortho~,filterortho~,,"several biquad filters, orthogonal implementation",signal,,[[signal]]
creb,dist~,dist~,,several distortions & waveshaping functions,signal,,[[signal]]
iemlib,filter~ ,filter~ ,,several filters,signal filters,,[[signal]]
creb,bwin~,bwin~,,several windowing functions and spectral envelopes,signal,,[[signal]]
pidip,pdp_shape,pdp_shape,,shape detection object,,,[[message]]
vanilla,value,value,v,shared numeric value,glue,,[[message]]
zexy,sort,sort,,shell-sort a list of floats,math,,[[message]]
vasp,vasp.offset+,vasp.offset+,,shift a vasp's offset(s) into the vector buffers,vasp declaration,,[[message]]
vasp,vasp.shift,vasp.shift,,shifts the buffer content,vasp displace,,[[message]]
vasp,vasp.xshift,vasp.xshift,,shifts the buffer content symmetrically,vasp displace,,[[message]]
gem,pix_puzzle,pix_puzzle,,shuffle an image,pixes,,[[gem list]]
pdp,pdp_sign,pdp_sign,,sign function,image processors,,[[pdp]]
pdp,pdp_positive,pdp_positive,,sign function that creates a bitmask,image processors,,[[pdp]]
zexy,&&~,&&~,,signal AND,signal binops,logical operators,[[signal]]
sigpack,chop~,chop~,,signal chopping modulator;,signal generators,,
cyclone,count~,count~,,Signal counter,glue,,[[message]]
sigpack,decimate~,decimate~,,signal decimation;,signal generators,,
zexy,==~,==~,,signal equals,signal binops,logical operators,[[signal]]
sigpack,freqdiv~,freqdiv~,,signal frequency divider;,signal generators,,
zexy,(signal greater than) (zexy),>~,,signal greater than,signal binops,logical operators,[[signal]]
ggee,exp~ log~,exp~ log~,,signal math,signal math,,[[signal]]
sigpack,foldback~,foldback~,,signal mirror;,signal generators,,
zexy,(signal OR),||~,,signal OR,signal binops,logical operators,[[signal]]
zexy,(signal smaller than) (zexy),<~,,signal smaller than,signal binops,logical operators,[[signal]]
sigpack,split~,split~,,signal split function;,signal generators,,
iemlib,unsig~,unsig~,,signal to float converter,audio converters,,"[[signal]], [[message]]"
sigpack,ustep~,ustep~,,signal unity step function;,signal generators,,
vanilla,inlet~,inlet~,,signal versions of inlet,subwindows,,[[signal]]
vanilla,outlet~,outlet~,,signal versions of outlet,subwindows,,[[signal]]
iemlib,addl~,addl~,,signal-addition with line~,signal math,arithmetic on audio signals,[[signal]]
iemlib,divl~,divl~,,signal-divison with line~,signal math,arithmetic on audio signals,[[signal]]
iemlib,mull~,mull~,,signal-multiplication with line~,signal math,arithmetic on audio signals,[[signal]]
iemlib,subl~,subl~,,signal-subtraction with line~,signal math,arithmetic on audio signals,[[signal]]
vasp,vasp.ssqr,vasp.ssqr,,signed sample^2,vasp transcendent,,[[message]]
vasp,vasp.ssqrt,vasp.ssqrt,,signed square root,vasp transcendent,,[[message]]
zexy,sgn~,sgn~,,signum of a signal,signal math,,[[signal]]
pdp,pdp_trigger,pdp_trigger,,similar to pd's trigger object,general purpose pdp,,[[pdp]]
fftease,resent~,resent~,,similar to residency~ but with independent bin control ,signal filters,,[[signal]]
fftease,bthresher~,bthresher~,,similar to thresher~ but with more control ,audio glue,,[[signal]]
pdmtl,synth.adsr~,synth.adsr~,,Simple ADSR enveloppe generator.,synth edit,Works best with midi.note.close ,[[signal]]
pdmtl,count.iter,count.iter,,Simple counter ,count edit,,[[message]]
nusmuk,distortion,distortion,,simple distortion with audio input for the distortion,,,
sigpack,vowel~,vowel~,,simple formant filter;,signal generators,,
sigpack,round~,round~,,simple rounder;,signal generators,,
sigpack,sieve~,sieve~,,simple sample sifter;,signal generators,,
pdmtl,mix.switch.nice,mix.switch.nice,,Simpler version of a switch~ without glitches.,mix edit,,[[signal]]
pdmtl,data.save.msg,data.save.msg,,Simplest possible memory system in Pd. ,data edit,,[[message]]
pdmtl,synth.old.record~,synth.old.record~,,Simulates the crackling of an old record.,synth edit,Taken from Andy Farnell's work. ,[[signal]]
cyclone,sinx~,sinx~,,sin(x) for signals,signal math,,[[signal]]
vanilla,sin,sin,,sine,math,,[[message]]
cyclone,onepole~,onepole~,,single-pole lowpass filter,filter,,[[signal]]
percolate,sleigh~,sleigh~,,sleigh bell,"audio oscillators, tables",,[[signal]]
ggee,slider,slider,,slider from ggee,glue,,[[message]]
creb,sbosc~,sbosc~,,smallband oscillator (i.e. for formant synthesis),signal,,[[signal]]
vanilla,(smaller than),<,,smaller than,math,relational tests,[[message]]
cyclone,(signal smaller than) (cyclone),<~,,Smaller than for signals,signal math,,[[signal]]
cyclone,(signal smaller than or equal),>=~,,Smaller than or equal for signals,signal math,,[[signal]]
vanilla,(smaller than or equal to),<=,,smaller than or equal to,math,relational tests,[[message]]
cyclone,rampsmooth~,rampsmooth~,,smooth out an incoming signal via a ramp,oscillators and tables,,[[signal]]
cyclone,slide~,slide~,,Smooth-out changes in signal values,signal math,,[[signal]]
pdmtl,flow.smooth~,flow.smooth~,,Smooths a control signal (the playback volume for example). ,flow edit,,[[signal]]
pdmtl,flow.smooth,flow.smooth,,Smooths changing values. ,flow edit,,[[message]]
pdmtl,convert.smpte2frames,convert.smpte2frames,,SMPTE to FRAMES time CONVERTER,convert edit,Only works with integer frame rates. ,[[message]]
creb,ti_snare,ti_snare,,snare drum gop object,abstractions,,[[message]]
sigpack,saturate~,saturate~,,soft saturation;,signal generators,,
pdp,pdp_sthresh,pdp_sthresh,,soft thresholding,image processors,,[[pdp]]
pdp,pdp_m_LU_solve,pdp_m_LU_solve,,solve a linear system using LU decomp,matrix processors,,[[message]]
vanilla,readsf~,readsf~,,soundfile playback from disk,audio glue,,[[signal]]
pdp,pdp_bq,pdp_bq,,spatial biquad filter,image processors,,[[pdp]]
vanilla,block~,block~,,specify block size and overlap,audio glue,,[[signal]]
pdmtl,list.speed.limit,list.speed.limit,,Speed limit for incomming lists. ,list edit,,[[message]]
pmpd,iSphere3D,iSphere3D,,Spherical interaction,physical modelling,,
vasp,vasp.spit,vasp.spit,,spit out vectors of a vasp (one vector after the other),vasp basics,,[[message]]
zexy,niagara,niagara,,split 1 packages into 2,,glue,[[message]]
pdmtl,list.split,list.split,,split a list into smaller ones ,list edit,,[[message]]
hcs,split_my_msgs,split_my_msgs,,split a stream of messages,,,
vasp,vasp.split 2,vasp.split 2,,split a vasp into its vectors,vasp basics,,[[message]]
maxlib,split (maxlib),split,,split according to range [obs?],,,[[message]]
iemlib,int_fract~,int_fract~,,split signal-float to integer- and fractal-part,audio ,,[[signal]]
ekext,listmoses,listmoses,,split two lists up according to the values,,,
pdmtl,file.path.split,file.path.split,,Splits a file name from it's path.,file handling,Wraps split_path. ,[[message]]
pdmtl,file.path.explode,file.path.explode,,splits a path into a list. ,file handling,,[[message]]
vasp,vasp.minmax?,vasp.minmax?,,splits a vasp into minimum and maximum values,vasp minmax,,[[message]]
pdmtl,midi.note.split,midi.note.split,,Splits floats and note off from a midi stream. ,MIDI,,[[message]]
pdmtl,file.path.split.extension,file.path.split.extension,,Splits the extension of a file name/path. ,file handling,,[[message]]
vanilla,sqrt,sqrt,,square root,math,,[[message]]
vasp,vasp.sqrt,vasp.sqrt,,square root,vasp transcendent,,[[message]]
pdmtl,flow.till.done,flow.till.done,,Stack overflow inhibiter. ,flow edit,,[[message]]
cyclone,atan2~ (cyclone),atan2~,,Standard C function for arctan(y/x),signal math,,[[signal]]
memento,commun,commun,,state saving object,,,
memento,originator,originator,,state saving object,,,
memento,careGUI,careGUI,,state saving object,,,
memento,careOSC,careOSC,,state saving object,,,
rradical,memento,memento,,state saving object,,,
pan,equal_power_pan~,equal_power_pan~,,stereo pan,,,
pan,gogins_pan~,gogins_pan~,,stereo pan,,,
pan,linear_pan~,linear_pan~,,stereo pan,,,
pan,square_root_pan~,square_root_pan~,,stereo pan,,,
freeverb~,freeverb~,freeverb~,,stereo reverb using the Schroeder/Moorer model,reverb,,[[signal]]
gem,pix_buffer,pix_buffer,,storage room for pixes (like [table] for floats),pixes,,[[gem list]]
iemlib,float24,float24,,store a 24-bit accurate float-number,init,,[[message]]
pdmtl,count.accum,count.accum,,"Store and ""add to"" and ""subtract to"" a number.",count edit,Behavior is different than cyclone's accum.,[[message]]
vasp,vasp,vasp,,store and output a vasp,vasp declaration,,[[message]]
vanilla,float,float,"f, 0",store and recall a number,glue,,[[message]]
vanilla,symbol,symbol,,store and recall a symbol,glue,,[[message]]
vanilla,int,int,i,store and recall an integer,glue,,[[message]]
iemlib,any,any,,"store and recall any message (like f, or symbol)",anything operating,,[[message]]
cyclone,pv,pv,,Store and retrieve variables specific to a patcher,glue,,[[message]]
zexy,lister,lister,,"store lists (like ""float"" for floats)",,glue,[[message]]
cyclone,offer,offer,,"Store X \, Y pairs temporarilily",glue,,[[message]]
pdmtl,data.floats,data.floats,,Stores an array of n floats. ,data edit,,[[message]]
pdmtl,sample.table,sample.table,,Stores the frame data of a sample_id.,sample edit,This abstraction is ONLY used to develop new or custom sample_id abstractions. ,[[message]]
markex,strcat,strcat,,string concatentation,,,[[message]]
vanilla,stripnote,stripnote,,"strip ""note off"" messages",MIDI,,[[message]]
iemlib,stripfilename,stripfilename,,strip n characters of a symbol,symbol operating,,[[message]]
ggee,stripdir,stripdir,,strips all leading directories from a path,,,[[message]]
ggee,stripdir,stripdir,,strips all leading directories from a path,,,
cyclone,substitute,substitute,,Subsitute a symbol for another symbol in a message,glue,,[[message]]
smlib,vv-,vv-,,substracts two lists of floats,,,
pdp,pdp_sub,pdp_sub,,subtract 2 images,image abstractions,,[[pdp]]
zexy,mtx_sub,mtx_sub,mtx_-,subtract 2 matrices (or an offset from 1 matrix),matrix,,[[message]]
markex,vector-,vector-,v-,subtract a scalar from a vector,,,[[message]]
gem,pix_subtract,pix_subtract,,subtract two pixes,pixes,,[[gem list]]
vasp,vasp.-,vasp.-,,subtraction,vasp arithmetic,,[[message]]
vasp,vasp.sum?,vasp.sum?,,sum of samples,vasp arithmetic,,[[message]]
pdp,pdp_conv_sobel_edge,pdp_conv_sobel_edge,,sum of squares of hor and ver,image abstractions,,[[pdp]]
gem,pix_aging,pix_aging,,super8-like aging effect,pixes,,[[gem list]]
zexy,blockswap~,blockswap~,,swap the upper and lower half of a signal-vector,signal processing,,[[signal]]
gem,pix_rtx,pix_rtx,,swap time-axis and x-axis,pixes,,[[gem list]]
vanilla,swap,swap,,swap two numbers,glue,,[[message]]
motex,polygate~,polygate~,,switch between multiple signal inputs,audio glue,,[[signal]]
vanilla,switch~,switch~,,switch DSP computation on and off,audio glue,,[[signal]]
pdmtl,mix.switch.nice~,mix.switch.nice~,,switch~ without glitches.,mix edit,,[[signal]]
vanilla,keyname,keyname,,symbolic key name,,keyboard input,[[message]]
vasp,vasp.xwindow,vasp.xwindow,,symmetrical window,vasp window functions,,[[message]]
vasp,vasp.sync,vasp.sync,,sync 2 or more vasps,vasp basics,,[[message]]
cyclone,buddy,buddy,,Synchronize input from different sources,glue,,[[message]]
pdmtl,seq.timing.master,seq.timing.master,,"synchronizes all seq.timing.slave abstractions that share the same ""top"" patch. ",seq edit,,[[message]]
vanilla,sysexin,sysexin,,sysex in,MIDI,midi input,[[message]]
cyclone,cycle~,cycle~,,Table-lookup oscillator or function generator,oscillators and tables,,[[signal]]
pdp,pdp_tag,pdp_tag,,tag a packet (to use it with route),image abstractions,,[[pdp]]
cyclone,drunk,drunk,,Take a random walk,,,[[message]]
cyclone,pow~,pow~,,Take base to the exponent power using signals,signal math,,[[signal]]
gem,pix_scanline,pix_scanline,,take every nth line of the original image,pixes,,[[gem list]]
gem,pix_takealpha,pix_takealpha,,take the alpha channel of one pix and put it into another pix,pixes,,[[gem list]]
pdp,pdp_snap,pdp_snap,,takes a snapshot of a packet stream,general purpose pdp,,[[pdp]]
hardware,lanbox,lanbox,,talk to lanbox,,,
hardware,memPIO,memPIO,,talk to memPIO,,,
hardware,multio,multio,,talk to multio,,,
cyclone,tanx~,tanx~,,tan(x) for signals,signal math,,[[signal]]
vanilla,tan,tan,,tangens,math,,[[message]]
creb,fwarp,fwarp,,tangent warp frequency,,,[[message]]
pdp,pdp_bqt,pdp_bqt,,temporal biquad filter,image processors,,[[pdp]]
vanilla,select,select,sel,test for matching numbers or symbols,glue,,[[message]]
zexy,prime,prime,,test whether a number is prime or not,math,,[[message]]
gem,part_head,part_head,,The start of a particle group,particles,,[[gem particle]]
gem,gemhead,gemhead,,the start of rendering chain,controls,,[[message]]
hcs,pi,pi,,The value of pi as accurate as Pd can manage,,,
gem,gemwin,gemwin,,the window manager,controls,,[[message]]
pidip,pdp_theorout~,pdp_theorout~,,theora/ogg files recorder,,,[[signal]]
pidip,pdp_theorin~,pdp_theorin~,,threaded theora/ogg files reader,,,[[signal]]
pdp,pdp_rotate,pdp_rotate,,tiled rotate,image processors,,[[pdp]]
pdp,pdp_zoom,pdp_zoom,,tiled zoom,image processors,,[[pdp]]
pdp,pdp_zrot,pdp_zrot,,tiled zoom + rotate,image processors,,[[pdp]]
iemlib,t3_bpe,t3_bpe,,time tagged trigger break point envelope,time tagged trigger,,[[message]]
iemlib,t3_delay,t3_delay,,time tagged trigger delay,time tagged trigger,,[[message]]
iemlib,t3_line~,t3_line~,,time tagged trigger line~,control signal,time-tagged trigger,[[signal]]
iemlib,t3_metro,t3_metro,,time tagged trigger metronom,time tagged trigger,,[[message]]
iemlib,t3_sig~,t3_sig~,,time tagged trigger sig~,control signal,time-tagged trigger,[[signal]]
iemlib,t3_timer,t3_timer,,time tagged trigger timer,time tagged trigger,,[[message]]
gem,pix_tIIR,pix_tIIR,,"time-base Infinite-Impulse-Response filter (for motion-bluring,...) with settable number of poles/zeros",pixes,,[[gem list]]
